Owner,Project,File Path,Is Helm Template,apiVersion,Has Behavior,MinReplicas,MaxReplicas,Metric Type,Metric Name,Target Kind,Target Value
PapNorbert,watchwise,deploy/helm/watchwise/templates/client-deployment.yaml,True,autoscaling/v2,False,1,5,Resource,cpu,Utilization,60
cy-rae,dhbw-tube,k8s/upload/upload-hpa.yaml,False,autoscaling/v2,False,1,2,Resource,cpu,Utilization,80
cy-rae,dhbw-tube,k8s/upload/upload-hpa.yaml,False,autoscaling/v2,False,1,2,Resource,memory,Utilization,80
Damatnic,astral-turf-fifa,k8s/atlas-autoscaling.yaml,False,autoscaling/v2,True,5,200,Resource,cpu,Utilization,65
Damatnic,astral-turf-fifa,k8s/atlas-autoscaling.yaml,False,autoscaling/v2,True,5,200,Resource,memory,Utilization,75
Damatnic,astral-turf-fifa,k8s/atlas-autoscaling.yaml,False,autoscaling/v2,True,5,200,Pods,http_requests_per_second,AverageValue,500
Damatnic,astral-turf-fifa,k8s/atlas-autoscaling.yaml,False,autoscaling/v2,True,5,200,Pods,http_request_duration_p95,AverageValue,200m
Damatnic,astral-turf-fifa,k8s/atlas-autoscaling.yaml,False,autoscaling/v2,True,5,200,Pods,active_connections,AverageValue,100
Damatnic,astral-turf-fifa,k8s/atlas-autoscaling.yaml,False,autoscaling/v2,True,5,200,Pods,error_rate_percentage,AverageValue,1
Damatnic,astral-turf-fifa,k8s/atlas-autoscaling.yaml,False,autoscaling/v2,True,5,200,Pods,queue_depth,AverageValue,10
leosaglia,FastFood-TechChallenge-TS-CleanArch,kubernetes-infra/api-hpa.yaml,False,autoscaling/v2,False,1,6,Resource,cpu,Utilization,75
shilu10,k8s-scalers,HPA/caption-service/resource-metrics/memory/hpa.yaml,False,autoscaling/v2,False,2,10,Resource,memory,,
chungoid,afk,k8s/blueprint-deployment.yaml,False,autoscaling/v2,False,2,10,Resource,cpu,Utilization,70
Arpitmovers,reviewservice,deploy/k8s/reviewservice.yaml,False,autoscaling/v2,False,1,3,Resource,cpu,Utilization,80
Arpitmovers,reviewservice,deploy/k8s/reviewservice.yaml,False,autoscaling/v2,False,1,3,Resource,memory,Utilization,80
fixer-coder,argocdProject,staging-cluster-services/istio-system/ingress-gateways/1-15-0/ingressGateway.yaml,False,autoscaling/v2beta2,False,3,10,Resource,cpu,Utilization,80
fixer-coder,argocdProject,staging-cluster-services/istio-system/ingress-gateways/1-15-0/ingressGateway.yaml,False,autoscaling/v2beta2,False,3,10,Resource,cpu,Utilization,80
fixer-coder,argocdProject,staging-cluster-services/istio-system/ingress-gateways/1-15-0/ingressGateway.yaml,False,autoscaling/v2beta2,False,3,10,Resource,cpu,Utilization,80
fixer-coder,argocdProject,staging-cluster-services/istio-system/ingress-gateways/1-15-0/ingressGateway.yaml,False,autoscaling/v2beta2,False,3,10,Resource,cpu,Utilization,80
fixer-coder,argocdProject,staging-cluster-services/istio-system/ingress-gateways/1-15-0/ingressGateway.yaml,False,autoscaling/v2beta2,False,3,10,Resource,cpu,Utilization,80
EchoSkorJjj,IS213-Education-Helper-Kube,kubernetes/simple/contents/contents-service-hpa.yaml,False,autoscaling/v2,True,1,6,Resource,cpu,Utilization,75
thetsajeet,lab,kube/playground/section9/mongodb/grade-submission-portal/grade-submission-portal-hpa.yaml,False,autoscaling/v2,False,1,10,Resource,cpu,Utilization,50
rdsea,sys4bigml,tutorials/MLMonitoring/deloyment/scaler/hpa_proc.yaml,False,autoscaling/v2,False,1,10,Resource,cpu,Utilization,95
rdsea,sys4bigml,tutorials/observability/02-multi-service-container-tracing/src/teaching_tracingmanual/deployment/scaler/hpa_proc.yaml,False,autoscaling/v2,False,1,10,Resource,cpu,Utilization,95
mzegarras,galaxy-tallerk8s,Lab05/02_NetCore-Demo/k8s/03_customers_hpa.yaml,False,autoscaling/v2beta2,False,1,5,Resource,cpu,Utilization,40
mzegarras,Galaxy-K8S-202109,Lab05/02_NetCore-Demo/CustomerApi/devops/k8s/03_customers_hpa.yaml,False,autoscaling/v2beta2,False,1,5,Resource,cpu,Utilization,40
mzegarras,TallerK8S,Lab05/02_NetCore-Demo/k8s/03_customers_hpa.yaml,False,autoscaling/v2beta2,False,1,5,Resource,cpu,Utilization,40
mzegarras,galaxy-tallerk8s,Lab05/02_NetCore-Demo/CustomerApi/devops/k8s/03_customers_hpa.yaml,False,autoscaling/v2beta2,False,1,5,Resource,cpu,Utilization,40
zhouwude,101cp,module11/hpa/hpav2.yaml,False,autoscaling/v2beta2,False,1,10,Resource,cpu,Utilization,50
worldluoji,containerLearning,k8s/k8s-pod-demo/pod autoscaling/hpa/hpav2.yaml,False,autoscaling/v2beta2,False,1,10,Resource,cpu,Utilization,50
cr7258,golang-learning,极客时间云原生训练营/101/module11/hpa/hpav2.yaml,False,autoscaling/v2beta2,False,1,10,Resource,cpu,Utilization,50
DipuTut,feedback-app-frontend,kubernetes/api-deployment.yaml,False,autoscaling/v2,False,1,4,Resource,cpu,Utilization,50
ASique-4,Practicas-SA-B-202012039,P6/kubernetes/hpa/inventory-hpa.yaml,False,autoscaling/v2,False,1,2,Resource,cpu,Utilization,80
chadalanlester,showcase,project-10-gcp-ai-observability/k8s-manifests/hpa/predictive-hpa.yaml,False,autoscaling/v2,False,1,10,External,predicted_qps,Value,20
chadalanlester,showcase,Project-11-IBMCloud-SRE/project-10-gcp-ai-observability/k8s-manifests/hpa/predictive-hpa.yaml,False,autoscaling/v2,False,1,10,External,predicted_qps,Value,20
MohamedAboali10,nodejs-project,k8s/hpa.yml,False,autoscaling/v2beta2,False,2,10,Resource,memory,Utilization,30
redelman,home-ops,kubernetes/podinfo/hpa.yaml,False,autoscaling/v2,False,2,4,Resource,cpu,Utilization,99
herveleclerc,demo-crossplane,infra-aw/hpa.yaml,False,autoscaling/v2,False,2,4,Resource,cpu,Utilization,99
thetsajeet,lab,kube/playground/section10/mongodb/grade-submission-portal/grade-submission-portal-hpa.yaml,False,autoscaling/v2,False,1,10,Resource,cpu,Utilization,50
leosaglia,tech-challenge-fast-food-api,kubernetes-infra/api-hpa.yaml,False,autoscaling/v2,False,1,6,Resource,cpu,Utilization,75
ContainerSolutions,kubernetes-examples,HorizontalPodAutoscaler/simple.yaml,False,autoscaling/v2,False,1,10,Resource,cpu,Utilization,1
quay,quay-operator,kustomize/components/horizontalpodautoscaler/mirror.horizontalpodautoscaler.yaml,False,autoscaling/v2,False,2,20,Resource,cpu,Utilization,90
quay,quay-operator,kustomize/components/horizontalpodautoscaler/mirror.horizontalpodautoscaler.yaml,False,autoscaling/v2,False,2,20,Resource,memory,Utilization,90
thibaultlrd,RealTimeObjectDetection,k8s/hpa.yaml,False,autoscaling/v2,False,1,5,Resource,cpu,Utilization,60
thibaultlrd,RealTimeObjectDetection,k8s/hpa.yaml,False,autoscaling/v2,False,1,3,Resource,cpu,Utilization,70
johnaaronmendoza,cloudcomputing,k8s/auth-service.yaml,False,autoscaling/v2,False,2,5,Resource,cpu,Utilization,70
msfidelis,istio-disaster-recovery,istio/03-retry-connection/orders-api.yaml,False,autoscaling/v2beta2,False,3,12,Resource,cpu,Utilization,60
oneconvergence,kubeflow-manifests,common/knative/knative-eventing/base/upstream/mt-channel-broker.yaml,False,autoscaling/v2beta2,False,1,10,Resource,cpu,Utilization,70
oneconvergence,kubeflow-manifests,common/knative/knative-eventing/base/upstream/mt-channel-broker.yaml,False,autoscaling/v2beta2,False,1,10,Resource,cpu,Utilization,70
teoat,nexus-platform-clean,k8s/production-manifests.yaml,False,autoscaling/v2,True,3,10,Resource,cpu,Utilization,70
teoat,nexus-platform-clean,k8s/production-manifests.yaml,False,autoscaling/v2,True,3,10,Resource,memory,Utilization,80
amsen20,DrStress,manifests/random-scheduler/d-hpa.yaml,False,autoscaling/v2,True,1,10,Pods,scheduler_load_test_requests_per_second,AverageValue,5
GRUPO28,tech-challenge-pedido,k8s/apptc-hpa.yaml,False,autoscaling/v2,False,1,10,Resource,cpu,Utilization,50
GRUPO28,tech-challenge-pedido,k8s/apptc-hpa.yaml,False,autoscaling/v2,False,1,10,Resource,memory,Utilization,70
blueandhack,Aurora,k8s/07-hpa.yaml,False,autoscaling/v2,False,2,5,Resource,cpu,Utilization,70
blueandhack,Aurora,k8s/07-hpa.yaml,False,autoscaling/v2,False,2,5,Resource,memory,Utilization,80
FredericoTeix,cn-nyc-bv-g10,config/value.yaml,False,autoscaling/v2beta2,False,1,3,Resource,cpu,Utilization,20
suren-src,ws-aks,k8s/server/hpa.yml,False,autoscaling/v2,False,2,6,Resource,cpu,Utilization,50
suren-src,ws-aks,k8s/server/hpa.yml,False,autoscaling/v2,False,2,6,Resource,memory,Utilization,50
raminmohammadi,MLOps,Labs/GCP_Labs/Kubernetes/Kubernetes_Labs/Lab 3-Application Scaling/kubernetes/hpa.yaml,False,autoscaling/v2,True,1,5,Resource,cpu,Utilization,70
corngang,TicketService_FastAPI_Streamlit,manifests/login_hpa.yaml,False,autoscaling/v2,False,3,10,Resource,cpu,Utilization,70
corngang,TicketService_FastAPI_Streamlit,manifests/login_hpa.yaml,False,autoscaling/v2,False,3,10,Resource,memory,Utilization,50
mateusoli98,hackathon-fiap,Pipelines/HPA/hpa-scheduleworker.yaml,False,autoscaling/v2,False,1,2,Resource,cpu,Utilization,90
mateusoli98,hackathon-fiap,Pipelines/HPA/hpa-scheduleworker.yaml,False,autoscaling/v2,False,1,2,Resource,memory,Utilization,90
diegomazariegos2002,sa-practica4,P7/plataforma/orquestador-sp5/micro-cursos.yaml,False,autoscaling/v2,False,1,2,Resource,cpu,Utilization,80
gianlucagrassog,k8s-istio-optimized-autoscaling,hpa-yaml/hpa-reccservicev2.yaml,False,autoscaling/v2,True,1,2,Pods,http_requests_restime_2m,AverageValue,1500m
defmethodinc,ai-content-process,deploy/k8s/deployment.yaml,False,autoscaling/v2,False,2,10,Resource,cpu,Utilization,70
defmethodinc,ai-content-process,deploy/k8s/deployment.yaml,False,autoscaling/v2,False,2,10,Resource,memory,Utilization,80
victorazangu,spring-todo,todos-secret.yaml,False,autoscaling/v2,False,2,5,Resource,cpu,Utilization,70
TechAccelerator2019,kubernetes-on-aws-workshop,03-path-application-development/305-app-scaling-custom-metrics/templates/hpa-example/hpa-manifest.yaml,True,autoscaling/v2beta1,False,1,5,External,,,
zepedrotrigo,ecommerce-kubernetes-deployment,charts/django/auto-scaling.yaml,True,autoscaling/v2beta2,True,1,3,Resource,cpu,Utilization,70
swathi1498,Visualpath-Application,kubernetes/horizontal-pod-autoscaler.yml,False,autoscaling/v2,False,2,5,Resource,cpu,Utilization,50
inceonur,minikube-app,HorizontalPodAutoscaler.yaml,False,autoscaling/v2,True,1,5,Resource,cpu,Utilization,80
tuananhhedspibk,restful-app-k8s,overlays/prod/patch-hpa.yaml,False,autoscaling/v2,False,2,5,,,,
Basilakis,kai,flux/clusters/production/kai/distributed-processing/deployment.yaml,True,autoscaling/v2,True,3,10,Resource,cpu,Utilization,70
Basilakis,kai,flux/clusters/production/kai/distributed-processing/deployment.yaml,True,autoscaling/v2,True,3,10,Resource,memory,Utilization,80
aviralgarg05,Cyclops-Beginners-Guide,Automated Web Development using Cyclops/web-app-autoscaler.yaml,False,autoscaling/v2beta2,False,2,10,Resource,cpu,Utilization,50
khalti-sudip,FinancialMediator,k8s/hpa/web.yaml,False,autoscaling/v2,False,10,50,Resource,cpu,Utilization,70
khalti-sudip,FinancialMediator,k8s/hpa/web.yaml,False,autoscaling/v2,False,10,50,Resource,memory,Utilization,70
khalti-sudip,FinancialMediator,k8s/hpa/web.yaml,False,autoscaling/v2,False,10,50,Pods,requests-per-second,AverageValue,10000
BuoyantIO,k3d-multicluster-playground,orders-hpa/warehouse-httproute/warehouse-boston.yaml,False,autoscaling/v2,True,1,3,Resource,cpu,Utilization,25
oza223,Poly-Kahoot,server/k8s/chat/chat-hpa.yaml,False,autoscaling/v2,False,1,5,Resource,cpu,Utilization,50
provtar,PRPO-Skavtek,kubernetes/osebnospremljanje-hpa.yaml,False,autoscaling/v2,False,1,5,Resource,cpu,Utilization,50
lenin884,interview,k8s/hpa/v2/deploy/hpa_v2.yml,False,autoscaling/v2beta2,False,1,10,Object,nginx_ingress_controller_requests_per_second,AverageValue,10
tpryaminin,twitter-lab,infrastructure/k8s/deployment.yaml,False,autoscaling/v2,False,1,10,Resource,cpu,Utilization,50
tpryaminin,twitter-lab,infrastructure/k8s/deployment.yaml,False,autoscaling/v2,False,1,10,Resource,memory,Utilization,50
PallaviTarke,kubernetes,Ingressweb/nginx/deploymenthpa.yml,False,autoscaling/v2,False,1,4,Resource,cpu,Utilization,50
Lavelee954,software-engineering,system-trading/python/k8s/technical-analysis-deployment.yaml,False,autoscaling/v2,True,1,10,Resource,cpu,Utilization,70
Lavelee954,software-engineering,system-trading/python/k8s/technical-analysis-deployment.yaml,False,autoscaling/v2,True,1,10,Resource,memory,Utilization,80
MMerzinger,kubernetes-fundamentals,examples/hpa/hpa-plain.yaml,False,autoscaling/v2,False,2,10,Resource,cpu,Utilization,70
CS3219-AY2324S1,ay2324s1-course-assessment-g48,k8s/peerprep-user.yaml,False,autoscaling/v2,False,1,3,Resource,cpu,Utilization,50
Central-University-IT-prod,2025-final-command-team-8-backend,k8s/mail.yaml,False,autoscaling/v2,True,1,3,Resource,cpu,Utilization,80
dazdaz,gke-video-transcoding-platform,monitoring/custom-hpa-gmp.yaml,False,autoscaling/v2,True,2,40,External,prometheus.googleapis.com|rabbitmq_queue_messages_ready|video-compression,AverageValue,100
dazdaz,gke-video-transcoding-platform,monitoring/custom-hpa-gmp.yaml,False,autoscaling/v2,True,2,40,External,prometheus.googleapis.com|custom_gpu_utilization,AverageValue,70
dazdaz,gke-video-transcoding-platform,monitoring/custom-hpa-gmp.yaml,False,autoscaling/v2,True,2,40,Resource,cpu,Utilization,70
ParthG26,Chatapp-Deployment-Using-Kubernetes-VPA-and-HPA,hpa-backend.yml,False,autoscaling/v2,False,2,5,Resource,cpu,Utilization,60
YableZhao,gyroscope-app,k8s/base/websocket-service.yaml,False,autoscaling/v2,False,2,8,Resource,cpu,Utilization,70
YableZhao,gyroscope-app,k8s/base/websocket-service.yaml,False,autoscaling/v2,False,2,8,Resource,memory,Utilization,80
gisele-cesar,tech-challenge-fiap-api-pedidos,k8s/app-hpa.yaml,False,autoscaling/v2,False,1,10,Resource,cpu,Utilization,70
midu16,04098694,5g-sim.yaml,False,autoscaling/v2,False,1,500,Resource,cpu,Utilization,20
immortals-ume,devops,k8s/myapp/enterprise-app.yaml,False,autoscaling/v2,False,3,10,Resource,cpu,Utilization,70
immortals-ume,devops,k8s/myapp/enterprise-app.yaml,False,autoscaling/v2,False,2,6,Resource,cpu,Utilization,70
meltonjoshua,gym-app-plan,infrastructure/k8s/deployment.yaml,False,autoscaling/v2,True,2,10,Resource,cpu,Utilization,70
meltonjoshua,gym-app-plan,infrastructure/k8s/deployment.yaml,False,autoscaling/v2,True,2,10,Resource,memory,Utilization,80
yasirali-p,ecommerce-microservice,k8s/hpa-product.yml,False,autoscaling/v2,False,1,5,Resource,cpu,Utilization,50
juniorpayne,nomulus,proxy/kubernetes/proxy-service-canary.yaml,False,autoscaling/v2,False,1,10,,,,
FarahMHAMDI,SAS-VIYA,sas-viya/sas-bases/base/components/sas-drive/resources.yaml,False,autoscaling/v2beta2,False,1,1,Resource,cpu,Utilization,80
SatvikPraveen,KubeEstateHub,manifests/autoscaling/hpa-listings-api.yaml,False,autoscaling/v2,True,3,20,Resource,cpu,Utilization,70
SatvikPraveen,KubeEstateHub,manifests/autoscaling/hpa-listings-api.yaml,False,autoscaling/v2,True,3,20,Resource,memory,Utilization,80
SatvikPraveen,KubeEstateHub,manifests/autoscaling/hpa-listings-api.yaml,False,autoscaling/v2,True,3,20,Pods,http_requests_per_second,AverageValue,100
SatvikPraveen,KubeEstateHub,manifests/autoscaling/hpa-listings-api.yaml,False,autoscaling/v2,True,3,20,Object,requests_per_second,Value,1000
diogofiaminghi,LINUXtips-Descomplicando-Kubernetes,day-14/04-hpa.yaml,False,autoscaling/v2,True,3,10,Resource,cpu,Utilization,50
diogofiaminghi,LINUXtips-Descomplicando-Kubernetes,day-14/04-hpa.yaml,False,autoscaling/v2,True,3,10,Resource,memory,Utilization,50
diogofiaminghi,LINUXtips-Descomplicando-Kubernetes,day-14/04-hpa.yaml,False,autoscaling/v2,True,3,10,ContainerResource,cpu,Utilization,50
QAGIw3,PlatformQ,services/DataIntelligenceSuite/data-platform-service/k8s/deployment.yaml,False,autoscaling/v2,True,3,10,Resource,cpu,Utilization,70
QAGIw3,PlatformQ,services/DataIntelligenceSuite/data-platform-service/k8s/deployment.yaml,False,autoscaling/v2,True,3,10,Resource,memory,Utilization,80
Rakshitsen,k8s-1-shot,apache2/hpa.yml,False,autoscaling/v2,False,1,5,Resource,cpu,Utilization,5
fercanap,K8S-Cenfotec-Course,labs/May6/proyecto-final/hpa-public-api.yaml,False,autoscaling/v2,False,3,6,Resource,cpu,Utilization,35
fercanap,K8S-Cenfotec-Course,labs/May6/proyecto-final/hpa-public-api.yaml,False,autoscaling/v2,False,3,6,Resource,memory,Utilization,50
VictorGSandoval,LABs_Projects_Clear,LABKubernetes/parte5/hpa-base.yaml,False,autoscaling/v2,False,1,3,Resource,cpu,Utilization,50
igor-henriques,AzulDeployFilesGenerator,src/AzulDeployFilesGenerator.Application/Files/API/k8sdeploy.yaml,False,autoscaling/v2,False,__k8s.app.resources.min.replicas__,__k8s.app.resources.max.replicas__,Resource,cpu,Utilization,95
igor-henriques,AzulDeployFilesGenerator,src/AzulDeployFilesGenerator.Application/Files/API/k8sdeploy.yaml,False,autoscaling/v2,False,__k8s.app.resources.min.replicas__,__k8s.app.resources.max.replicas__,Resource,memory,Utilization,95
pconnell,DNDIO,src/aio/workerChar-deployment.yaml,False,autoscaling/v2,False,1,10,Resource,cpu,Utilization,75
pconnell,DNDIO,src/aio/workerChar-deployment.yaml,False,autoscaling/v2,False,1,10,Resource,memory,AverageValue,75Mi
msyaifullah,spring-dude,k8s/kustomize/overrides/stg/config/autoscaling.yml,False,autoscaling/v2beta2,False,1,2,Resource,cpu,Utilization,80
msyaifullah,spring-dude,k8s/kustomize/overrides/stg/config/autoscaling.yml,False,autoscaling/v2beta2,False,1,2,Resource,memory,Utilization,80
iwiick-insighture,iwiick-gitops,kustomize/overlay/prod/coffee-order-svc/hpa-v1-0-0-patch.yaml,False,autoscaling/v2,False,,,,,,
crypterio-app,kubernetes-kind-setup,service-mesh/istio/whois-istio.yml,False,autoscaling/v2beta2,False,3,10,Resource,cpu,Utilization,30
devopszone25,forum-pipe,forum-gitops/php-app/forum-yaml/laravel-hpa.yaml,False,autoscaling/v2,False,1,5,Resource,cpu,Utilization,50
hellomuba,YarnMarket-AI,infrastructure/kubernetes/production/conversation-engine.yaml,False,autoscaling/v2,False,5,50,Resource,cpu,Utilization,70
hellomuba,YarnMarket-AI,infrastructure/kubernetes/production/conversation-engine.yaml,False,autoscaling/v2,False,5,50,Resource,memory,Utilization,80
hellomuba,YarnMarket-AI,infrastructure/kubernetes/production/conversation-engine.yaml,False,autoscaling/v2,False,5,50,Pods,active_conversations,AverageValue,100
ossf,package-analysis,infra/worker/scaler.yaml,False,autoscaling/v2beta2,False,1,1500,External,pubsub.googleapis.com|subscription|num_undelivered_messages,AverageValue,1
Project-Corp-Astro,SAP_BACKEND_LATEST,deployment/microservices/subscription-service-deployment.yaml,False,autoscaling/v2,True,2,10,Resource,cpu,Utilization,70
Project-Corp-Astro,SAP_BACKEND_LATEST,deployment/microservices/subscription-service-deployment.yaml,False,autoscaling/v2,True,2,10,Resource,memory,Utilization,80
stassig,kwetter,k8s/local/krakend-deployment.yaml,False,autoscaling/v2,False,1,10,Resource,cpu,Utilization,50
ericpattison,rancher-desktop-customization,eventing/knative/broker.yaml,False,autoscaling/v2,False,1,10,Resource,cpu,Utilization,70
ericpattison,rancher-desktop-customization,eventing/knative/broker.yaml,False,autoscaling/v2,False,1,10,Resource,cpu,Utilization,70
Szybkisum,Projekt_Docker,kubernetes/autoscaling/nginx-hpa.yml,False,autoscaling/v2,False,2,5,Resource,cpu,Utilization,50
AliyunContainerService,alibaba-cloud-metrics-adapter,examples/slb.yaml,False,autoscaling/v2beta2,False,5,10,External,slb_l4_active_connection,Value,100
ohadlevy,foreman-kube,web-autoscaler.yml,False,autoscaling/v2beta2,False,1,10,Resource,cpu,Utilization,50
iwiick-insighture,test-service-2-gitops,kustomize/overlay/staging/deployment-bit/hpa-v1-0-0-patch.yaml,False,autoscaling/v2,False,,,,,,
Andherson333333,robot-shop,Infrastructure-cloud-EKS/infra-aplicacion/K8s/manfiestos/ratings-hpa.yaml,False,autoscaling/v2,False,1,5,Resource,cpu,Utilization,70
Andherson333333,robot-shop,Infrastructure-cloud-EKS/infra-aplicacion/K8s/manfiestos/ratings-hpa.yaml,False,autoscaling/v2,False,1,5,Resource,memory,Utilization,70
