repo_full_name,Owner,Project,File Path,apiVersion,Is Helm Template,Has Behavior,raw_length,Metric Type,Metric Name,HPAClass
jinendra16/train-ticket-booking-web-app,jinendra16,train-ticket-booking-web-app,k8s/autoscaling.yaml,autoscaling/v2,True,True,7648,Resource,memory,LARGE_YAML
jinendra16/train-ticket-booking-web-app,jinendra16,train-ticket-booking-web-app,k8s/autoscaling.yaml,autoscaling/v2,True,True,7648,Pods,websocket_connections_per_pod,HELM_TEMPLATED
jinendra16/train-ticket-booking-web-app,jinendra16,train-ticket-booking-web-app,k8s/autoscaling.yaml,autoscaling/v2,True,True,7648,Pods,websocket_connections_per_pod,ADVANCED_BEHAVIOR
jinendra16/train-ticket-booking-web-app,jinendra16,train-ticket-booking-web-app,k8s/autoscaling.yaml,autoscaling/v2,True,True,7648,Pods,websocket_connections_per_pod,LARGE_YAML
jinendra16/train-ticket-booking-web-app,jinendra16,train-ticket-booking-web-app,k8s/autoscaling.yaml,autoscaling/v2,True,True,7648,Object,redis_memory_usage_percentage,HELM_TEMPLATED
jinendra16/train-ticket-booking-web-app,jinendra16,train-ticket-booking-web-app,k8s/autoscaling.yaml,autoscaling/v2,True,True,7648,Object,redis_memory_usage_percentage,ADVANCED_BEHAVIOR
jinendra16/train-ticket-booking-web-app,jinendra16,train-ticket-booking-web-app,k8s/autoscaling.yaml,autoscaling/v2,True,True,7648,Object,redis_memory_usage_percentage,LARGE_YAML
jinendra16/train-ticket-booking-web-app,jinendra16,train-ticket-booking-web-app,k8s/autoscaling.yaml,autoscaling/v2,True,True,7648,Pods,http_requests_per_second,HELM_TEMPLATED
jinendra16/train-ticket-booking-web-app,jinendra16,train-ticket-booking-web-app,k8s/autoscaling.yaml,autoscaling/v2,True,True,7648,Pods,http_requests_per_second,ADVANCED_BEHAVIOR
jinendra16/train-ticket-booking-web-app,jinendra16,train-ticket-booking-web-app,k8s/autoscaling.yaml,autoscaling/v2,True,True,7648,Pods,http_requests_per_second,LARGE_YAML
jinendra16/train-ticket-booking-web-app,jinendra16,train-ticket-booking-web-app,k8s/autoscaling.yaml,autoscaling/v2,True,True,7648,Resource,cpu,HELM_TEMPLATED
jinendra16/train-ticket-booking-web-app,jinendra16,train-ticket-booking-web-app,k8s/autoscaling.yaml,autoscaling/v2,True,True,7648,Resource,cpu,ADVANCED_BEHAVIOR
jinendra16/train-ticket-booking-web-app,jinendra16,train-ticket-booking-web-app,k8s/autoscaling.yaml,autoscaling/v2,True,True,7648,Resource,cpu,LARGE_YAML
jinendra16/train-ticket-booking-web-app,jinendra16,train-ticket-booking-web-app,k8s/autoscaling.yaml,autoscaling/v2,True,True,7648,Resource,memory,HELM_TEMPLATED
jinendra16/train-ticket-booking-web-app,jinendra16,train-ticket-booking-web-app,k8s/autoscaling.yaml,autoscaling/v2,True,True,7648,Resource,memory,ADVANCED_BEHAVIOR
jinendra16/train-ticket-booking-web-app,jinendra16,train-ticket-booking-web-app,k8s/autoscaling.yaml,autoscaling/v2,True,True,7648,Resource,memory,LARGE_YAML
PacktPublishing/Java-Concurrency-and-Parallelism,PacktPublishing,Java-Concurrency-and-Parallelism,Chapter10/predictive-scaling/hpa.yaml,autoscaling/v2beta2,False,False,343,Resource,,UNKNOWN
cosmos0703/gke-workshop,cosmos0703,gke-workshop,yaml-solutions/devops/captureorder-hpa.yaml,autoscaling/v1,False,False,251,resource,cpu,V2_RESOURCE_CPU_MEMORY
tektoncd/operator,tektoncd,operator,cmd/kubernetes/operator/kodata/webhook/webhook.yaml,autoscaling/v2,False,False,6316,Resource,cpu,LARGE_YAML
woolrab6/upgraded-pi,woolrab6,upgraded-pi,kubernetes/config/app.yaml,autoscaling/v2beta1,False,False,1603,Resource,memory,UNKNOWN
woolrab6/upgraded-pi,woolrab6,upgraded-pi,kubernetes/config/app.yaml,autoscaling/v2beta1,False,False,1603,Resource,cpu,UNKNOWN
klovercloud-ci-cd/klovercloudcd-operator,klovercloud-ci-cd,klovercloudcd-operator,controllers/descriptor/v0_0_1_beta/prerequisites/tekton-release.yaml,autoscaling/v2beta1,False,False,58660,Resource,cpu,LARGE_YAML
tribofustack/ms-checkin,tribofustack,ms-checkin,k8s/api-hpa.yaml,autoscaling/v2,False,False,377,Resource,cpu,UNKNOWN
mateobur/kubernetes-scaler-metrics-api,mateobur,kubernetes-scaler-metrics-api,scaler/horizontalpodautoscaler.yaml,autoscaling/v2beta1,False,False,346,Object,,UNKNOWN
neumanndaniel/kubernetes,neumanndaniel,kubernetes,gateway-api/horizontal-pod-autoscaler.yaml,autoscaling/v2,False,False,351,Resource,cpu,UNKNOWN
shaikh96arshad/mlops-on-aws,shaikh96arshad,mlops-on-aws,intel-cloud-optimizations-aws-k8s/Kubernetes/pod-autoscaler.yaml,autoscaling/v1,False,False,360,resource,cpu,V2_RESOURCE_CPU_MEMORY
empathize/kubeflow,empathize,kubeflow,manifests/common/istio-cni-1-17/cluster-local-gateway/base/cluster-local-gateway.yaml,autoscaling/v2,False,False,9516,Resource,cpu,LARGE_YAML
pydemia/containers,pydemia,containers,kubernetes/apps/knative/knative-serving-extra-istio-1.3-latest/istio-ci-no-mesh.yaml,autoscaling/v2beta1,False,False,47400,Resource,cpu,LARGE_YAML
pydemia/containers,pydemia,containers,kubernetes/apps/knative/knative-serving-extra-istio-1.3-latest/istio-ci-no-mesh.yaml,autoscaling/v2beta1,False,False,47400,Resource,cpu,LARGE_YAML
empathize/kubeflow,empathize,kubeflow,manifests/common/knative/knative-eventing/base/upstream/eventing-core.yaml,autoscaling/v2,True,False,191293,Resource,cpu,HELM_TEMPLATED
empathize/kubeflow,empathize,kubeflow,manifests/common/knative/knative-eventing/base/upstream/eventing-core.yaml,autoscaling/v2,True,False,191293,Resource,cpu,LARGE_YAML
viniciusfcf/gitops-examples,viniciusfcf,gitops-examples,kustomize/base/hpa.yaml,autoscaling/v1,False,False,281,resource,cpu,V2_RESOURCE_CPU_MEMORY
ajjurathod/flask-mongo-app,ajjurathod,flask-mongo-app,k8s/flask-hpa.yaml,autoscaling/v2beta2,False,False,351,Resource,cpu,UNKNOWN
reruno/keywords-stats,reruno,keywords-stats,k8s-deployment/app-hpa.yaml,autoscaling/v2,False,False,366,Resource,cpu,UNKNOWN
TBeijen/klutch,TBeijen,klutch,examples/orphan.yaml,autoscaling/v1,False,False,1675,resource,cpu,V2_RESOURCE_CPU_MEMORY
daddyholnes/podplay-scout,daddyholnes,podplay-scout,multi-llm-chat/kubernetes/horizontal-pod-autoscaler.yaml,autoscaling/v2,False,False,377,Resource,cpu,UNKNOWN
mush0707/test-client,mush0707,test-client,k8s/cpu_config.yaml,autoscaling/v1,False,False,250,resource,cpu,V2_RESOURCE_CPU_MEMORY
hasebe/gcp-sre-handson,hasebe,gcp-sre-handson,hpa/recommendationservice-hpa.yaml,autoscaling/v1,False,False,290,resource,cpu,V2_RESOURCE_CPU_MEMORY
anand40090/hpa-vpa-ca,anand40090,hpa-vpa-ca,04-HPA-Manifest.yml,autoscaling/v1,False,False,342,resource,cpu,V2_RESOURCE_CPU_MEMORY
WilliamDenniss/kubernetes-for-developers,WilliamDenniss,kubernetes-for-developers,Chapter10/10.1.3_HPA-v1/worker_hpa_v1.yaml,autoscaling/v1,False,False,263,resource,cpu,V2_RESOURCE_CPU_MEMORY
mad01/k8s-load,mad01,k8s-load,deployment-service.yaml,autoscaling/v1,False,False,1211,resource,cpu,V2_RESOURCE_CPU_MEMORY
barabanshek/MIT_PRIMEs,barabanshek,MIT_PRIMEs,scripts/k8s-yamls/hotel-app-profile.yaml,autoscaling/v2,False,False,2373,Resource,cpu,UNKNOWN
barabanshek/MIT_PRIMEs,barabanshek,MIT_PRIMEs,scripts/k8s-yamls/hotel-app-profile.yaml,autoscaling/v2,False,False,2373,Resource,memory,UNKNOWN
Decodx09/k8s,Decodx09,k8s,k8s/user-service-deployment.yaml,autoscaling/v2,False,False,1289,Resource,cpu,UNKNOWN
goingdark-social/IaC,goingdark-social,IaC,kubernetes/apps/platform/mastodon/resources/autoscaling/web-hpa.yaml,autoscaling/v2,False,True,1819,External,ruby_http_request_queue_duration_seconds_p95,ADVANCED_BEHAVIOR
goingdark-social/IaC,goingdark-social,IaC,kubernetes/apps/platform/mastodon/resources/autoscaling/web-hpa.yaml,autoscaling/v2,False,True,1819,External,ruby_puma_request_backlog,ADVANCED_BEHAVIOR
goingdark-social/IaC,goingdark-social,IaC,kubernetes/apps/platform/mastodon/resources/autoscaling/web-hpa.yaml,autoscaling/v2,False,True,1819,Resource,memory,ADVANCED_BEHAVIOR
abila98/PortfolioSetup,abila98,PortfolioSetup,eks/k8s/mysql_hpa.yaml,autoscaling/v2,False,False,358,Resource,cpu,UNKNOWN
vigsachi/erlang,vigsachi,erlang,models/hello_world/mem_autoscale/mem_autoscale_10.yaml,autoscaling/v2beta1,False,False,336,Resource,memory,UNKNOWN
kushagra023/K8s_Deploy,kushagra023,K8s_Deploy,backend/backend-hpa.yaml,autoscaling/v2,False,False,381,Resource,cpu,UNKNOWN
theivess/blogx,theivess,blogx,k8s/updated/api_feed_manifest.yaml,autoscaling/v2,False,True,1934,Resource,cpu,ADVANCED_BEHAVIOR
akshay-kumarl/Kubernetes,akshay-kumarl,Kubernetes,kubernetesmanifestfiles/05-HPA/03_HPA.yml,autoscaling/v1,False,False,265,resource,cpu,V2_RESOURCE_CPU_MEMORY
hellovijaykr/Devops_dockument,hellovijaykr,Devops_dockument,kubernetes_manifest_yml_files/05-HPA/03_HPA.yml,autoscaling/v1,False,False,265,resource,cpu,V2_RESOURCE_CPU_MEMORY
KRISHNAHARI0618/DevOps,KRISHNAHARI0618,DevOps,Kubernetes/Kuber-Deploy-Strat/05-HPA/03_HPA.yaml,autoscaling/v1,False,False,265,resource,cpu,V2_RESOURCE_CPU_MEMORY
mera786/TOOLS,mera786,TOOLS,5. KUBERNATE/hpa-metric-server-main/HPA yml/HPA.yml,autoscaling/v1,False,False,265,resource,cpu,V2_RESOURCE_CPU_MEMORY
MEmrahTekin/aws-DevOps,MEmrahTekin,aws-DevOps,clarusway-devops-7-21/hands-on/Kubernetes/kubernetes-04-microservice-deployment-and-autoscaling/microservices-yaml-files/auto-scaling/hpa-web.yaml,autoscaling/v1,False,False,256,resource,cpu,V2_RESOURCE_CPU_MEMORY
huyongywl/Kubernetes_Advanced_Practical_2rd,huyongywl,Kubernetes_Advanced_Practical_2rd,chapter15/hpa/hpa-v2-resources.yaml,autoscaling/v2beta2,False,True,525,Resource,cpu,ADVANCED_BEHAVIOR
huyongywl/Kubernetes_Advanced_Practical_2rd,huyongywl,Kubernetes_Advanced_Practical_2rd,chapter15/hpa/hpa-v2-resources.yaml,autoscaling/v2beta2,False,True,525,Resource,memory,ADVANCED_BEHAVIOR
iRubbish/k8s,iRubbish,k8s,chapter15/hpa/hpa-v2-resources.yaml,autoscaling/v2beta2,False,True,525,Resource,cpu,ADVANCED_BEHAVIOR
iRubbish/k8s,iRubbish,k8s,chapter15/hpa/hpa-v2-resources.yaml,autoscaling/v2beta2,False,True,525,Resource,memory,ADVANCED_BEHAVIOR
cd3415302466/Kubernetes_Advanced_Practical_2rd,cd3415302466,Kubernetes_Advanced_Practical_2rd,chapter15/hpa/hpa-v2-resources.yaml,autoscaling/v2beta2,False,True,525,Resource,cpu,ADVANCED_BEHAVIOR
cd3415302466/Kubernetes_Advanced_Practical_2rd,cd3415302466,Kubernetes_Advanced_Practical_2rd,chapter15/hpa/hpa-v2-resources.yaml,autoscaling/v2beta2,False,True,525,Resource,memory,ADVANCED_BEHAVIOR
ahwhy/myCfgLib,ahwhy,myCfgLib,kubernetes/all-lib/14-monitor/hpa/hpa-v2-resources.yaml,autoscaling/v2beta2,False,True,525,Resource,cpu,ADVANCED_BEHAVIOR
ahwhy/myCfgLib,ahwhy,myCfgLib,kubernetes/all-lib/14-monitor/hpa/hpa-v2-resources.yaml,autoscaling/v2beta2,False,True,525,Resource,memory,ADVANCED_BEHAVIOR
temarioFPInformatica/Docker,temarioFPInformatica,Docker,01. Temario/UD 08. Introduccion a Kubernetes/Ficheros casos practicos UD08/CasoPractico1-Flask/autoscale.yaml,autoscaling/v1,False,False,409,resource,cpu,V2_RESOURCE_CPU_MEMORY
jlorich/workshop-terraform,jlorich,workshop-terraform,yaml-solutions/devops/captureorder-hpa.yaml,autoscaling/v1,False,False,251,resource,cpu,V2_RESOURCE_CPU_MEMORY
openshift-pipelines/operator,openshift-pipelines,operator,upstream/cmd/kubernetes/operator/kodata/webhook/webhook.yaml,autoscaling/v2,False,False,6316,Resource,cpu,LARGE_YAML
codacy-open-source-projects-scans/tekton-operator,codacy-open-source-projects-scans,tekton-operator,cmd/kubernetes/operator/kodata/webhook/webhook.yaml,autoscaling/v2,False,False,6316,Resource,cpu,LARGE_YAML
woolrab6/Publicpi,woolrab6,Publicpi,kubernetes/config/app.yaml,autoscaling/v2beta1,False,False,1603,Resource,memory,UNKNOWN
woolrab6/Publicpi,woolrab6,Publicpi,kubernetes/config/app.yaml,autoscaling/v2beta1,False,False,1603,Resource,cpu,UNKNOWN
woolrab6/sturdy-bassoon,woolrab6,sturdy-bassoon,kubernetes/config/app.yaml,autoscaling/v2beta1,False,False,1603,Resource,memory,UNKNOWN
woolrab6/sturdy-bassoon,woolrab6,sturdy-bassoon,kubernetes/config/app.yaml,autoscaling/v2beta1,False,False,1603,Resource,cpu,UNKNOWN
Waseem786555/Pi,Waseem786555,Pi,kubernetes/config/app.yaml,autoscaling/v2beta1,False,False,1603,Resource,memory,UNKNOWN
Waseem786555/Pi,Waseem786555,Pi,kubernetes/config/app.yaml,autoscaling/v2beta1,False,False,1603,Resource,cpu,UNKNOWN
viniciusfcf/gitops-examples,viniciusfcf,gitops-examples,plain-yaml/dev/hpa.yaml,autoscaling/v1,False,False,281,resource,cpu,V2_RESOURCE_CPU_MEMORY
wikibook/easy-kubernetes,wikibook,easy-kubernetes,Chapter10/10.1.3_HPA-v1/worker_hpa_v1.yaml,autoscaling/v1,False,False,263,resource,cpu,V2_RESOURCE_CPU_MEMORY
wahidyankf/k8s-kubernetes_for_developers,wahidyankf,k8s-kubernetes_for_developers,00-raw/Chapter10/10.1.3_HPA-v1/worker_hpa_v1.yaml,autoscaling/v1,False,False,263,resource,cpu,V2_RESOURCE_CPU_MEMORY
FANKAO-PROJECTS/Development-Toolkit,FANKAO-PROJECTS,Development-Toolkit,devops/kubernetes/kubernetes-for-developers/10-stateful-applications/10.1.3_HPA-v1/worker_hpa_v1.yaml,autoscaling/v1,False,False,263,resource,cpu,V2_RESOURCE_CPU_MEMORY
rackerlabs/genestack,rackerlabs,genestack,base-kustomize/placement/base/hpa-placement-api.yaml,autoscaling/v2,False,False,521,Resource,cpu,UNKNOWN
rackerlabs/genestack,rackerlabs,genestack,base-kustomize/placement/base/hpa-placement-api.yaml,autoscaling/v2,False,False,521,Resource,memory,UNKNOWN
jzburns/MSc-public,jzburns,MSc-public,scalability/K8s/hpa.yaml,autoscaling/v1,False,False,242,resource,cpu,V2_RESOURCE_CPU_MEMORY
Andherson333333/robot-shop,Andherson333333,robot-shop,Infrastructure-onprem/K8s/manifiestos/cart-hpa.yaml,autoscaling/v2,False,False,480,Resource,cpu,UNKNOWN
Andherson333333/robot-shop,Andherson333333,robot-shop,Infrastructure-onprem/K8s/manifiestos/cart-hpa.yaml,autoscaling/v2,False,False,480,Resource,memory,UNKNOWN
vlad9976/CKA-2025,vlad9976,CKA-2025,15 Pod Autoscaling/HPA(Horizontal pod autoscaling)/hpa-stabilization.yaml,autoscaling/v2,False,True,457,Resource,cpu,ADVANCED_BEHAVIOR
msmwh/Sazito,msmwh,Sazito,kustomize/base/app-hpa.yaml,autoscaling/v2,False,False,507,Resource,cpu,UNKNOWN
msmwh/Sazito,msmwh,Sazito,kustomize/base/app-hpa.yaml,autoscaling/v2,False,False,507,Resource,memory,UNKNOWN
wuanita/gcb-test,wuanita,gcb-test,kubernetes/deployment.yaml,autoscaling/v2beta1,False,False,875,Resource,cpu,UNKNOWN
sherlockjack/kubeaaw,sherlockjack,kubeaaw,kubernetes/product/product-hpa.yaml,autoscaling/v2,False,False,347,Resource,cpu,UNKNOWN
josephjilovec/QuantumFlow-Toolkit,josephjilovec,QuantumFlow-Toolkit,deploy/kubernetes.yml,autoscaling/v2,False,False,3413,Resource,cpu,UNKNOWN
josephjilovec/QuantumFlow-Toolkit,josephjilovec,QuantumFlow-Toolkit,deploy/kubernetes.yml,autoscaling/v2,False,False,3413,Resource,memory,UNKNOWN
vfarcic/combine-infra-services-apps,vfarcic,combine-infra-services-apps,devops-toolkit/app/k8s.yaml,autoscaling/v2beta2,False,False,883,Resource,memory,UNKNOWN
IBMStockTrader/tradr,IBMStockTrader,tradr,manifests/deploy.yaml,autoscaling/v1,False,False,4054,resource,cpu,V2_RESOURCE_CPU_MEMORY
IBMStockTrader/tradr,IBMStockTrader,tradr,manifests/deploy.yaml,autoscaling/v1,False,False,4054,resource,cpu,LARGE_YAML
deib-polimi/neptune,deib-polimi,neptune,example/sock-shop-openfaas/hpa_rt/user-svc-register.yaml,autoscaling/v2beta2,False,True,784,Object,response_time,ADVANCED_BEHAVIOR
Dwarak18/SELM,Dwarak18,SELM,kubernetes/04-training-worker.yaml,autoscaling/v2,False,False,2088,Resource,cpu,UNKNOWN
Dwarak18/SELM,Dwarak18,SELM,kubernetes/04-training-worker.yaml,autoscaling/v2,False,False,2088,Resource,memory,UNKNOWN
candidoma/testhpa,candidoma,testhpa,nginx/hpa_external.yaml,autoscaling/v2beta2,False,False,533,External,YOUR_METRIC,UNKNOWN
JPEG-app/Gateway,JPEG-app,Gateway,gke-deployment.yaml,autoscaling/v2,False,False,2729,Resource,cpu,UNKNOWN
cloudnativemx/website,cloudnativemx,website,conf/k8s/02-deployment.yaml,autoscaling/v1,False,False,1507,resource,cpu,V2_RESOURCE_CPU_MEMORY
jpamies/storyverse,jpamies,storyverse,infrastructure/kubernetes/character-database-deployment.yaml,autoscaling/v2,False,True,2525,Resource,cpu,ADVANCED_BEHAVIOR
jpamies/storyverse,jpamies,storyverse,infrastructure/kubernetes/character-database-deployment.yaml,autoscaling/v2,False,True,2525,Resource,memory,ADVANCED_BEHAVIOR
YogaNovvaindra/kube,YogaNovvaindra,kube,services/cloudflared.yml,autoscaling/v2,False,False,1522,Resource,cpu,UNKNOWN
Young-ook/terraform-aws-fis,Young-ook,terraform-aws-fis,examples/blueprint/apps/sockshop/sockshop-demo-hpa.yaml,autoscaling/v1,False,False,1476,resource,cpu,V2_RESOURCE_CPU_MEMORY
Young-ook/terraform-aws-fis,Young-ook,terraform-aws-fis,examples/blueprint/apps/sockshop/sockshop-demo-hpa.yaml,autoscaling/v1,False,False,1476,resource,cpu,V2_RESOURCE_CPU_MEMORY
Young-ook/terraform-aws-fis,Young-ook,terraform-aws-fis,examples/blueprint/apps/sockshop/sockshop-demo-hpa.yaml,autoscaling/v1,False,False,1476,resource,cpu,V2_RESOURCE_CPU_MEMORY
Young-ook/terraform-aws-fis,Young-ook,terraform-aws-fis,examples/blueprint/apps/sockshop/sockshop-demo-hpa.yaml,autoscaling/v1,False,False,1476,resource,cpu,V2_RESOURCE_CPU_MEMORY
Young-ook/terraform-aws-fis,Young-ook,terraform-aws-fis,examples/blueprint/apps/sockshop/sockshop-demo-hpa.yaml,autoscaling/v1,False,False,1476,resource,cpu,V2_RESOURCE_CPU_MEMORY
Young-ook/terraform-aws-fis,Young-ook,terraform-aws-fis,examples/blueprint/apps/sockshop/sockshop-demo-hpa.yaml,autoscaling/v1,False,False,1476,resource,cpu,V2_RESOURCE_CPU_MEMORY
pipiBRH/chrome-headless,pipiBRH,chrome-headless,k8s/autoscale.yaml,autoscaling/v1,False,False,289,resource,cpu,V2_RESOURCE_CPU_MEMORY
jpopesculian/banoogle,jpopesculian,banoogle,.manifests/banoogle.yaml,autoscaling/v1,False,False,1532,resource,cpu,V2_RESOURCE_CPU_MEMORY
Luka-Spa/SwipeRight,Luka-Spa,SwipeRight,k8s/profile/profile-autoscale.yaml,autoscaling/v2beta2,False,False,482,Resource,cpu,UNKNOWN
Luka-Spa/SwipeRight,Luka-Spa,SwipeRight,k8s/profile/profile-autoscale.yaml,autoscaling/v2beta2,False,False,482,Resource,memory,UNKNOWN
rohankanojia-forks/jkube-testing,rohankanojia-forks,jkube-testing,eclipse-jkube-demo-fragments/src/main/jkube/horizontalpodautoscaler.yml,autoscaling/v2,False,False,342,Resource,cpu,UNKNOWN
knative/operator,knative,operator,cmd/operator/kodata/knative-eventing/1.16.5/2-eventing-core.yaml,autoscaling/v2,True,False,306841,Resource,cpu,HELM_TEMPLATED
knative/operator,knative,operator,cmd/operator/kodata/knative-eventing/1.16.5/2-eventing-core.yaml,autoscaling/v2,True,False,306841,Resource,cpu,LARGE_YAML
codedalex/Sunnys,codedalex,Sunnys,deployment/kubernetes/base/api-gateway.yaml,autoscaling/v2,False,True,4754,Resource,cpu,ADVANCED_BEHAVIOR
codedalex/Sunnys,codedalex,Sunnys,deployment/kubernetes/base/api-gateway.yaml,autoscaling/v2,False,True,4754,Resource,cpu,LARGE_YAML
codedalex/Sunnys,codedalex,Sunnys,deployment/kubernetes/base/api-gateway.yaml,autoscaling/v2,False,True,4754,Resource,memory,ADVANCED_BEHAVIOR
codedalex/Sunnys,codedalex,Sunnys,deployment/kubernetes/base/api-gateway.yaml,autoscaling/v2,False,True,4754,Resource,memory,LARGE_YAML
AaminaBokhari/examprac,AaminaBokhari,examprac,kubernetes/analytics/deployment.yaml,autoscaling/v1,False,False,729,resource,cpu,V2_RESOURCE_CPU_MEMORY
pbersiczuehlke/azure-petstore,pbersiczuehlke,azure-petstore,manifests/petstoreproductservice-deployment-everything-enabled.yml,autoscaling/v1,False,False,1381,resource,cpu,V2_RESOURCE_CPU_MEMORY
codereversing/multicompilersystem,codereversing,multicompilersystem,Deployments/cpp/deployment.runtime.yaml,autoscaling/v2beta2,False,False,1331,Resource,cpu,UNKNOWN
codereversing/multicompilersystem,codereversing,multicompilersystem,Deployments/cpp/deployment.runtime.yaml,autoscaling/v2beta2,False,False,1331,Resource,memory,UNKNOWN
FairwindsOps/rok8s-scripts,FairwindsOps,rok8s-scripts,examples/production-ready/deploy/example-production.horizontal_pod_autoscaler.yml,autoscaling/v1,False,False,277,resource,cpu,V2_RESOURCE_CPU_MEMORY
gabrielmfh/StandFCOOL,gabrielmfh,StandFCOOL,k8s/car/car-hpa.yaml,autoscaling/v2,False,False,478,Resource,cpu,UNKNOWN
gabrielmfh/StandFCOOL,gabrielmfh,StandFCOOL,k8s/car/car-hpa.yaml,autoscaling/v2,False,False,478,Resource,memory,UNKNOWN
mernxl/evite-event,mernxl,evite-event,manifest.yaml,autoscaling/v2,False,False,3906,Resource,cpu,UNKNOWN
hippocampus-dev/hippocampus,hippocampus-dev,hippocampus,cluster/manifests/grafana/base/horizontal_pod_autoscaler.yaml,autoscaling/v2,False,False,170,,,UNKNOWN
itsmurugappan/knative-on-your-mac,itsmurugappan,knative-on-your-mac,knative/knative-0.15.yaml,autoscaling/v2beta1,True,False,110441,Resource,cpu,HELM_TEMPLATED
itsmurugappan/knative-on-your-mac,itsmurugappan,knative-on-your-mac,knative/knative-0.15.yaml,autoscaling/v2beta1,True,False,110441,Resource,cpu,LARGE_YAML
NT505-P21-KLTN-ThienLM-PhuongQTH/kubernetes-hub,NT505-P21-KLTN-ThienLM-PhuongQTH,kubernetes-hub,manifests/base/retrieve-and-extract-github-data/hpa.yml,autoscaling/v2,False,False,520,Resource,cpu,UNKNOWN
alercebroker/kubernetes_pipeline,alercebroker,kubernetes_pipeline,hpa/production/lc-classifier_hpa.yaml,autoscaling/v2beta2,False,False,368,Resource,cpu,UNKNOWN
isaacbuz/ComputeHive,isaacbuz,ComputeHive,infrastructure/kubernetes/deployments/api-gateway.yaml,autoscaling/v2,False,True,5756,Resource,cpu,ADVANCED_BEHAVIOR
isaacbuz/ComputeHive,isaacbuz,ComputeHive,infrastructure/kubernetes/deployments/api-gateway.yaml,autoscaling/v2,False,True,5756,Resource,cpu,LARGE_YAML
isaacbuz/ComputeHive,isaacbuz,ComputeHive,infrastructure/kubernetes/deployments/api-gateway.yaml,autoscaling/v2,False,True,5756,Resource,memory,ADVANCED_BEHAVIOR
isaacbuz/ComputeHive,isaacbuz,ComputeHive,infrastructure/kubernetes/deployments/api-gateway.yaml,autoscaling/v2,False,True,5756,Resource,memory,LARGE_YAML
mdarapour/sse-realtime-demo,mdarapour,sse-realtime-demo,k8s/backend.yaml,autoscaling/v2,False,False,2670,Resource,cpu,UNKNOWN
