Owner,Project,File Path,Is Helm Template,apiVersion,ScaleTargetRef Kind,Has Behavior,Behavior ScaleUp StabilizationWindow,Behavior ScaleUp SelectPolicy,Behavior ScaleUp Policies,Behavior ScaleDown StabilizationWindow,Behavior ScaleDown SelectPolicy,Behavior ScaleDown Policies,MinReplicas,MaxReplicas,Metric Type,Metric Name,Target Kind,Target Value,ContainerResource Container
Valynt,ValueOS,infra/k8s/base/redis-streams.yaml,False,autoscaling/v2,Deployment,True,60.0,,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 60}, {""type"": ""Pods"", ""value"": 4, ""periodSeconds"": 60}]",300,,"[{""type"": ""Percent"", ""value"": 20, ""periodSeconds"": 60}]",2,12,Resource,cpu,Utilization,65,
Valynt,ValueOS,infra/k8s/base/redis-streams.yaml,False,autoscaling/v2,Deployment,True,60.0,,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 60}, {""type"": ""Pods"", ""value"": 4, ""periodSeconds"": 60}]",300,,"[{""type"": ""Percent"", ""value"": 20, ""periodSeconds"": 60}]",2,12,Resource,memory,Utilization,75,
inferadb,engine,k8s/hpa.yaml,False,autoscaling/v2,Deployment,True,60.0,Max,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 30}, {""type"": ""Pods"", ""value"": 4, ""periodSeconds"": 30}]",300,Min,"[{""type"": ""Percent"", ""value"": 50, ""periodSeconds"": 60}, {""type"": ""Pods"", ""value"": 2, ""periodSeconds"": 60}]",3,20,Resource,cpu,Utilization,70,
inferadb,engine,k8s/hpa.yaml,False,autoscaling/v2,Deployment,True,60.0,Max,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 30}, {""type"": ""Pods"", ""value"": 4, ""periodSeconds"": 30}]",300,Min,"[{""type"": ""Percent"", ""value"": 50, ""periodSeconds"": 60}, {""type"": ""Pods"", ""value"": 2, ""periodSeconds"": 60}]",3,20,Resource,memory,Utilization,80,
inferadb,engine,k8s/hpa.yaml,False,autoscaling/v2,Deployment,True,60.0,Max,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 30}, {""type"": ""Pods"", ""value"": 4, ""periodSeconds"": 30}]",300,Min,"[{""type"": ""Percent"", ""value"": 50, ""periodSeconds"": 60}, {""type"": ""Pods"", ""value"": 2, ""periodSeconds"": 60}]",3,20,Pods,inferadb_requests_per_second,AverageValue,1000.0,
tnqbao,gau-account-service,deploy/k8s/staging/template/hpa.yaml,False,autoscaling/v2,Deployment,False,,,,,,,1,3,Resource,cpu,Utilization,75,
CS3219-AY2324S1,ay2324s1-course-assessment-g08,kubernetes/question-deployment.yaml,False,autoscaling/v2,Deployment,False,,,,,,,1,3,Resource,cpu,Utilization,80,
AFKD98,LLM_devops,Optimizations_Final/DeepSeek/generated_configs/dask/codellama34binstruct/level_5/config_3.yaml,False,autoscaling/v2beta2,Deployment,False,,,,,,,1,3,Resource,cpu,,,
Mashu-wq,pro_study,k8s/hpa.yml,False,autoscaling/v2,Deployment,False,,,,,,,2,10,Resource,cpu,Utilization,70,
Mashu-wq,pro_study,k8s/hpa.yml,False,autoscaling/v2,Deployment,False,,,,,,,2,10,Resource,memory,Utilization,80,
micymike,uniconnect-learningHub,k8s/frontend-hpa.yaml,False,autoscaling/v2,Deployment,False,,,,,,,2,8,Resource,cpu,Utilization,60,
kardasch404,ostora,devops/k8s/base/auth-service.yaml,False,autoscaling/v2,Deployment,True,0.0,Max,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 30}, {""type"": ""Pods"", ""value"": 2, ""periodSeconds"": 30}]",300,,"[{""type"": ""Percent"", ""value"": 50, ""periodSeconds"": 60}]",2,10,Resource,cpu,Utilization,70,
kardasch404,ostora,devops/k8s/base/auth-service.yaml,False,autoscaling/v2,Deployment,True,0.0,Max,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 30}, {""type"": ""Pods"", ""value"": 2, ""periodSeconds"": 30}]",300,,"[{""type"": ""Percent"", ""value"": 50, ""periodSeconds"": 60}]",2,10,Resource,memory,Utilization,80,
Ishaan29,eks-microservices,infra/k8s-manifests/hpa-frontend.yaml,False,autoscaling/v2,Deployment,False,,,,,,,2,4,Resource,cpu,Utilization,40,
bingshushu,app-factory,deploy/base/gateway.yaml,False,autoscaling/v2,Deployment,False,,,,,,,2,10,Resource,cpu,Utilization,70,
bingshushu,app-factory,deploy/base/gateway.yaml,False,autoscaling/v2,Deployment,False,,,,,,,2,10,Resource,memory,Utilization,80,
inhyup62,reservation-system,k8s/backend.yml,False,autoscaling/v2,Deployment,False,,,,,,,2,5,Resource,cpu,Utilization,70,
sciencemanepsilon,Blockchain_DeFi_Gaming,RegLogin/LOGIN/prodHPA.yaml,False,autoscaling/v1,Deployment,False,,,,,,,1,55,resource,cpu,Utilization,80.0,
jyasuu,circuit-breaker-demo,k8s/hpa.yaml,False,autoscaling/v2,Deployment,True,60.0,,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 15}, {""type"": ""Pods"", ""value"": 2, ""periodSeconds"": 60}]",300,,"[{""type"": ""Percent"", ""value"": 50, ""periodSeconds"": 60}]",2,10,Resource,cpu,Utilization,70,
jyasuu,circuit-breaker-demo,k8s/hpa.yaml,False,autoscaling/v2,Deployment,True,60.0,,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 15}, {""type"": ""Pods"", ""value"": 2, ""periodSeconds"": 60}]",300,,"[{""type"": ""Percent"", ""value"": 50, ""periodSeconds"": 60}]",2,10,Resource,memory,Utilization,80,
khiempm209,Deakin-SIT727-2.3D,kubernetes/app_deployment.yaml,False,autoscaling/v1,Deployment,False,,,,,,,1,5,resource,cpu,Utilization,20.0,
mn2tech,Viya4-nm2tech,deploy/sas-bases/base/components/sas-connect/resources.yaml,False,autoscaling/v2,Deployment,False,,,,,,,1,1,Resource,cpu,Utilization,80,
luisforni,rag-assistant-platform,k8s/worker-deployment.yaml,False,autoscaling/v2,Deployment,False,,,,,,,1,6,Resource,cpu,Utilization,80,
dievskiy,devops-kubernetes-course,part-4/gitops-project/todoapp/manifests/horizontalpodautoscaler.yaml,False,autoscaling/v1,StatefulSet,False,,,,,,,1,4,resource,cpu,Utilization,70.0,
Nowpadasiri,Kubernetes-Cluster-,k8s/horizontalpod.yml,False,autoscaling/v2,Deployment,False,,,,,,,2,5,Resource,cpu,Utilization,50,
Mherediau,loan-system-java-2019,kubernetes/loan-service-deployment.yaml,False,autoscaling/v2beta2,Deployment,True,0.0,Max,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 30}, {""type"": ""Pods"", ""value"": 2, ""periodSeconds"": 30}]",300,,"[{""type"": ""Percent"", ""value"": 50, ""periodSeconds"": 60}]",3,10,Resource,cpu,Utilization,70,
Mherediau,loan-system-java-2019,kubernetes/loan-service-deployment.yaml,False,autoscaling/v2beta2,Deployment,True,0.0,Max,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 30}, {""type"": ""Pods"", ""value"": 2, ""periodSeconds"": 30}]",300,,"[{""type"": ""Percent"", ""value"": 50, ""periodSeconds"": 60}]",3,10,Resource,memory,Utilization,80,
ImronDaramae,k8s-basic,hpa-v2.yaml,False,autoscaling/v2,Deployment,True,30.0,,"[{""type"": ""Percent"", ""value"": 10, ""periodSeconds"": 15}]",30,,"[{""type"": ""Pods"", ""value"": 3, ""periodSeconds"": 15}]",3,10,Resource,cpu,Utilization,10,
ImronDaramae,k8s-basic,hpa-v2.yaml,False,autoscaling/v2,Deployment,True,30.0,,"[{""type"": ""Percent"", ""value"": 10, ""periodSeconds"": 15}]",30,,"[{""type"": ""Pods"", ""value"": 3, ""periodSeconds"": 15}]",3,10,Resource,memory,Utilization,20,
JustinTan7,motasemtree,deploy/show_results_hpa_deploy.yml,False,autoscaling/v2,Deployment,True,0.0,Max,"[{""type"": ""Percent"", ""value"": 40, ""periodSeconds"": 10}, {""type"": ""Pods"", ""value"": 4, ""periodSeconds"": 15}]",30,,"[{""type"": ""Percent"", ""value"": 10, ""periodSeconds"": 10}]",1,10,Resource,cpu,Utilization,50,
JustinTan7,motasemtree,deploy/show_results_hpa_deploy.yml,False,autoscaling/v2,Deployment,True,0.0,Max,"[{""type"": ""Percent"", ""value"": 40, ""periodSeconds"": 10}, {""type"": ""Pods"", ""value"": 4, ""periodSeconds"": 15}]",30,,"[{""type"": ""Percent"", ""value"": 10, ""periodSeconds"": 10}]",1,10,Resource,memory,Utilization,70,
AFKD98,LLM_devops,config/generated_configs/dask/codellama_13b_instruct_fsl/level_5/config_6.yaml,False,autoscaling/v2beta2,Deployment,False,,,,,,,2,5,Resource,memory,,,
AFKD98,LLM_devops,config/generated_configs/dask/codellama_13b_instruct_fsl/level_5/config_6.yaml,False,autoscaling/v2beta2,Deployment,False,,,,,,,2,5,Resource,cpu,,,
albinoJimy,Neural-Hive-Mind,k8s/online-learning/shadow-validator-deployment.yaml,False,autoscaling/v2,Deployment,False,,,,,,,1,3,Resource,cpu,Utilization,70,
albinoJimy,Neural-Hive-Mind,k8s/online-learning/shadow-validator-deployment.yaml,False,autoscaling/v2,Deployment,False,,,,,,,1,3,Resource,memory,Utilization,80,
fiap-161,tc-golunch-core-service,k8s/core-service-hpa.yaml,False,autoscaling/v2,Deployment,True,60.0,,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 15}]",60,,"[{""type"": ""Percent"", ""value"": 10, ""periodSeconds"": 60}]",3,10,Resource,cpu,Utilization,70,
fiap-161,tc-golunch-core-service,k8s/core-service-hpa.yaml,False,autoscaling/v2,Deployment,True,60.0,,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 15}]",60,,"[{""type"": ""Percent"", ""value"": 10, ""periodSeconds"": 60}]",3,10,Resource,memory,Utilization,80,
liov,awesome,devenv/k8s/tpl/HorizontalPodAutoscaler.yaml,False,autoscaling/v1,ReplicaSet,False,,,,,,,3,10,resource,cpu,Utilization,50.0,
Roninouo,SecureSys-Auditor,k8s/worker/hpa.yaml,False,autoscaling/v2,Deployment,True,0.0,Max,"[{""type"": ""Pods"", ""value"": 4, ""periodSeconds"": 30}, {""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 30}]",600,,"[{""type"": ""Pods"", ""value"": 1, ""periodSeconds"": 120}]",2,20,Resource,cpu,Utilization,60,
Roninouo,SecureSys-Auditor,k8s/worker/hpa.yaml,False,autoscaling/v2,Deployment,True,0.0,Max,"[{""type"": ""Pods"", ""value"": 4, ""periodSeconds"": 30}, {""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 30}]",600,,"[{""type"": ""Pods"", ""value"": 1, ""periodSeconds"": 120}]",2,20,Resource,memory,Utilization,70,
Puranjay9,cloud_computing_assignment,k8s/hpa.yaml,False,autoscaling/v2,Deployment,False,,,,,,,2,10,Resource,cpu,Utilization,50,
Puranjay9,cloud_computing_assignment,k8s/hpa.yaml,False,autoscaling/v2,Deployment,False,,,,,,,2,10,Resource,memory,Utilization,70,
rock4007,Crypto-Shield,crypto-shield-github/kubernetes-deployment.yaml,False,autoscaling/v2,Deployment,False,,,,,,,2,10,Resource,cpu,Utilization,70,
ssovanraksa,kdeployment,yaml/environments/development/uat/deployment/provisioning-deployment.yaml,False,autoscaling/v2,Deployment,False,,,,,,,1,2,Resource,cpu,Utilization,80,
GoogleCloudPlatform,cloud-learning-platform,microservices/prior_learning_assessment/kustomize/custom/hpa.yaml,False,autoscaling/v2,Deployment,False,,,,,,,1,3,Resource,cpu,Utilization,60,
Rbillon59,global-k8s-load-test,k8s/tool/wiremock/wiremock-pod-autoscaler.yaml,False,autoscaling/v1,Deployment,False,,,,,,,1,10,resource,cpu,Utilization,20.0,
DanielForsell,DevOps_With_Kubernetes,Part-4/Exercise 4.05/todo-backend/manifests/horizontalpodautoscaler.yaml,False,autoscaling/v1,Deployment,False,,,,,,,1,2,resource,cpu,Utilization,50.0,
AhmadTChaudhry,722HD,k8s/hpa.yml,False,autoscaling/v2,Deployment,False,,,,,,,1,10,Resource,cpu,Utilization,50,
spandanaerukull,k8-databases,user/manifest.yaml,False,autoscaling/v2,Deployment,False,,,,,,,1,10,Resource,cpu,Utilization,10,
ctria,knative-poc,3-eventing/1-eventing-core.yml,False,autoscaling/v2,Deployment,False,,,,,,,1,5,Resource,cpu,Utilization,100,
SecretPasta,nodeapp,hpa.yaml,False,autoscaling/v2,Deployment,False,,,,,,,2,10,Resource,cpu,Utilization,50,
dream-horizon-org,logwise,deploy/kubernetes/base/vector/vector-hpa.yaml,False,autoscaling/v2,Deployment,True,0.0,Max,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 15}, {""type"": ""Pods"", ""value"": 2, ""periodSeconds"": 15}]",300,,"[{""type"": ""Percent"", ""value"": 50, ""periodSeconds"": 60}]",1,5,Resource,cpu,Utilization,70,
dream-horizon-org,logwise,deploy/kubernetes/base/vector/vector-hpa.yaml,False,autoscaling/v2,Deployment,True,0.0,Max,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 15}, {""type"": ""Pods"", ""value"": 2, ""periodSeconds"": 15}]",300,,"[{""type"": ""Percent"", ""value"": 50, ""periodSeconds"": 60}]",1,5,Resource,memory,Utilization,75,
satyammistari,End-to-End-ML-Feature-Pipeline-Online-Serving,k8s/deployments/worker-deployment.yaml,False,autoscaling/v2,Deployment,False,,,,,,,2,16,Resource,cpu,Utilization,70,
mhauke,nks-sock-shop-demo,deploy/kubernetes/autoscaling/user-hsc.yaml,False,autoscaling/v1,Deployment,False,,,,,,,1,10,resource,cpu,Utilization,50.0,
monofuel,badmars,k8s/ai.yaml,False,autoscaling/v1,Deployment,False,,,,,,,1,10,resource,cpu,Utilization,80.0,
AustinOrphan,running-app-mvp,deployment/environments/production.yaml,False,autoscaling/v2,Deployment,True,30.0,Max,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 30}, {""type"": ""Pods"", ""value"": 5, ""periodSeconds"": 30}]",600,Min,"[{""type"": ""Percent"", ""value"": 5, ""periodSeconds"": 60}, {""type"": ""Pods"", ""value"": 1, ""periodSeconds"": 120}]",6,50,Resource,cpu,Utilization,50,
AustinOrphan,running-app-mvp,deployment/environments/production.yaml,False,autoscaling/v2,Deployment,True,30.0,Max,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 30}, {""type"": ""Pods"", ""value"": 5, ""periodSeconds"": 30}]",600,Min,"[{""type"": ""Percent"", ""value"": 5, ""periodSeconds"": 60}, {""type"": ""Pods"", ""value"": 1, ""periodSeconds"": 120}]",6,50,Resource,memory,Utilization,60,
AustinOrphan,running-app-mvp,deployment/environments/production.yaml,False,autoscaling/v2,Deployment,True,30.0,Max,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 30}, {""type"": ""Pods"", ""value"": 5, ""periodSeconds"": 30}]",600,Min,"[{""type"": ""Percent"", ""value"": 5, ""periodSeconds"": 60}, {""type"": ""Pods"", ""value"": 1, ""periodSeconds"": 120}]",6,50,Pods,http_requests_per_second,AverageValue,50.0,
AustinOrphan,running-app-mvp,deployment/environments/production.yaml,False,autoscaling/v2,Deployment,True,30.0,Max,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 30}, {""type"": ""Pods"", ""value"": 5, ""periodSeconds"": 30}]",600,Min,"[{""type"": ""Percent"", ""value"": 5, ""periodSeconds"": 60}, {""type"": ""Pods"", ""value"": 1, ""periodSeconds"": 120}]",6,50,External,queue_depth,AverageValue,30.0,
Sachintee,Gitops-K8s-Deployment-P2,hpa.yaml,False,autoscaling/v2,Deployment,False,,,,,,,1,5,Resource,cpu,Utilization,50,
soonge97,3rd-Project,yaml/AWS_yaml/web/login/hpa-web-login.yaml,False,autoscaling/v2,Deployment,False,,,,,,,2,20,Resource,cpu,Utilization,60,
eddiguesti,jengu,k8s/analytics-worker-deployment.yaml,False,autoscaling/v2,Deployment,False,,,,,,,1,5,External,bullmq_queue_waiting_jobs,AverageValue,10.0,
eddiguesti,jengu,k8s/analytics-worker-deployment.yaml,False,autoscaling/v2,Deployment,False,,,,,,,1,5,Resource,cpu,Utilization,80,
eddiguesti,jengu,k8s/analytics-worker-deployment.yaml,False,autoscaling/v2,Deployment,False,,,,,,,1,5,Resource,memory,Utilization,85,
murilolivorato,kubernetes_gke,01-kube-manifests/hpa.yaml,False,autoscaling/v2,Deployment,False,,,,,,,1,10,Object,requests_per_second,AverageValue,10,
fabrice78912,database-migration,deploy/migration-deployment.yaml,False,autoscaling/v2,Deployment,False,,,,,,,3,4,Resource,cpu,Utilization,80,
fabrice78912,database-migration,deploy/migration-deployment.yaml,False,autoscaling/v2,Deployment,False,,,,,,,3,4,Resource,memory,Utilization,80,
manoj7894,Devops-AWS-2024,Devops-Notes/Kubernetes/Deployment/autoscaling.yml,False,autoscaling/v2,Deployment,False,,,,,,,1,10,Resource,cpu,Utilization,50,
Phamdung005,ung-dung-phan-tan-web-auction,k8s/services/order-service.yaml,False,autoscaling/v2,Deployment,False,,,,,,,1,5,Resource,cpu,Utilization,70,
EhtishamArshad,task-management-k8s,k8s/task-service/hpa.yaml,False,autoscaling/v2,Deployment,False,,,,,,,2,5,Resource,cpu,Utilization,70,
deepak4566,HTTPS-k8s-CloudnativePg,hpa.yaml,False,autoscaling/v2,Deployment,False,,,,,,,1,10,Resource,cpu,Utilization,20,
deepak4566,HTTPS-k8s-CloudnativePg,hpa.yaml,False,autoscaling/v2,Deployment,False,,,,,,,1,10,Resource,memory,AverageValue,350.0,
simonfrey,hetzner_k8s,gitops/apps/simon-frey-com-cache/hpa.yaml,False,autoscaling/v2,Deployment,True,,,,30,,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 15}]",1,3,Resource,cpu,Utilization,80,
BotEkrem,nodelabs-task,k8s/conversation-service-hpa.yaml,False,autoscaling/v2,Deployment,True,240.0,,"[{""type"": ""Percent"", ""value"": 50, ""periodSeconds"": 15}]",300,,"[{""type"": ""Pods"", ""value"": 4, ""periodSeconds"": 15}]",1,10,Resource,cpu,Utilization,70,
Itsmridulop,TourApp,k8s/hpa-frontend.yml,False,autoscaling/v2,Deployment,False,,,,,,,4,10,Resource,cpu,Utilization,5,
meilisearch,scrapix-v2,deploy/kubernetes/overlays/prod/patches/hpa.yaml,False,autoscaling/v2,Deployment,False,,,,,,,2,10,Resource,cpu,Utilization,70,
meilisearch,scrapix-v2,deploy/kubernetes/overlays/prod/patches/hpa.yaml,False,autoscaling/v2,Deployment,False,,,,,,,2,10,Resource,memory,Utilization,80,
meilisearch,scrapix-v2,deploy/kubernetes/overlays/prod/patches/hpa.yaml,False,autoscaling/v2,Deployment,False,,,,,,,2,20,Resource,cpu,Utilization,70,
meilisearch,scrapix-v2,deploy/kubernetes/overlays/prod/patches/hpa.yaml,False,autoscaling/v2,Deployment,False,,,,,,,2,10,Resource,cpu,Utilization,70,
meilisearch,scrapix-v2,deploy/kubernetes/overlays/prod/patches/hpa.yaml,False,autoscaling/v2,Deployment,False,,,,,,,1,5,Resource,memory,Utilization,80,
pranjaymalhotra,CloudAssignment,kubernetes/base/order-service.yaml,False,autoscaling/v2,Deployment,False,,,,,,,2,8,Resource,cpu,Utilization,70,
pranjaymalhotra,CloudAssignment,kubernetes/base/order-service.yaml,False,autoscaling/v2,Deployment,False,,,,,,,2,8,Resource,memory,Utilization,80,
swharr,TrailblazerAI,k8s/overlays/hpa/hpa.yaml,False,autoscaling/v2,Deployment,False,,,,,,,2,10,Resource,cpu,Utilization,70,
swharr,TrailblazerAI,k8s/overlays/hpa/hpa.yaml,False,autoscaling/v2,Deployment,False,,,,,,,2,10,Resource,memory,Utilization,80,
Pratar,ethereum-node-light,gitops/infrastructure/workload/autoscaling/ethereum-hpa.yaml,False,autoscaling/v2,StatefulSet,True,60.0,,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 15}]",300,,"[{""type"": ""Percent"", ""value"": 10, ""periodSeconds"": 60}]",3,5,Resource,cpu,Utilization,70,
Pratar,ethereum-node-light,gitops/infrastructure/workload/autoscaling/ethereum-hpa.yaml,False,autoscaling/v2,StatefulSet,True,60.0,,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 15}]",300,,"[{""type"": ""Percent"", ""value"": 10, ""periodSeconds"": 60}]",3,5,Resource,memory,Utilization,80,
AFKD98,LLM_devops,config_v2_feedback/generated_configs/dask/codellama34binstruct_fsl/level_5/config_3.yaml,False,autoscaling/v2beta2,Deployment,False,,,,,,,1,3,Resource,cpu,,,
TomQuartz,kubedirect-ae,manifests/knative/kourier.yaml,False,autoscaling/v2,Deployment,False,,,,,,,1,10,Resource,cpu,Utilization,100,
StKostyk,award-monitoring-system,infra/k8s/deployment.yml,False,autoscaling/v2,Deployment,False,,,,,,,3,10,Resource,cpu,Utilization,70,
StKostyk,award-monitoring-system,infra/k8s/deployment.yml,False,autoscaling/v2,Deployment,False,,,,,,,3,10,Resource,memory,Utilization,80,
Smart-Gadgets,pooja-platform,k8s/base/18-frontend.yaml,False,autoscaling/v2,Deployment,False,,,,,,,1,5,Resource,cpu,Utilization,70,
AFKD98,LLM_devops,config_v2_feedback/generated_configs/dask/qwen_comb_cot/level_3/config_4.yaml,False,autoscaling/v2beta2,Deployment,False,,,,,,,2,6,Resource,cpu,Utilization,50,
AFKD98,LLM_devops,config_v2_feedback/generated_configs/dask/qwen_comb_cot/level_3/config_4.yaml,False,autoscaling/v2beta2,Deployment,False,,,,,,,2,6,Resource,memory,AverageValue,2.0,
ashwanth0110,awsdeployer-microservices,HISTORY-SERVICE-MICROSERVICE/backend/k8s/hpa/history-service-hpa.yaml,False,autoscaling/v2,Deployment,False,,,,,,,1,1,Resource,cpu,Utilization,80,
AIML-Engineering-Lab,053_dram_memory_yield_mlops,deploy/k8s/hpa.yaml,False,autoscaling/v2,Deployment,True,60.0,,"[{""type"": ""Pods"", ""value"": 2, ""periodSeconds"": 60}]",300,,"[{""type"": ""Pods"", ""value"": 1, ""periodSeconds"": 120}]",2,8,Resource,cpu,Utilization,70,
tr0yyy,f1-predictions-python,cicd/kubernetes/race-simulator-scale.yaml,False,autoscaling/v2,Deployment,False,,,,,,,2,10,Resource,cpu,Utilization,50,
Nefnief-tech,lume-algo-sesh,k8s/hpa.yaml,False,autoscaling/v2,Deployment,True,0.0,Max,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 30}, {""type"": ""Pods"", ""value"": 2, ""periodSeconds"": 30}]",300,,"[{""type"": ""Percent"", ""value"": 50, ""periodSeconds"": 60}]",2,10,Resource,cpu,Utilization,70,
Nefnief-tech,lume-algo-sesh,k8s/hpa.yaml,False,autoscaling/v2,Deployment,True,0.0,Max,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 30}, {""type"": ""Pods"", ""value"": 2, ""periodSeconds"": 30}]",300,,"[{""type"": ""Percent"", ""value"": 50, ""periodSeconds"": 60}]",2,10,Resource,memory,Utilization,80,
jmillene,3-projeto-DevOps-O-Boticario,kubernetes/product-service-hpa.yml,False,autoscaling/v1,Deployment,False,,,,,,,2,10,resource,cpu,Utilization,50.0,
Shivakumar1702,kubernetes-30days,CRD/HPA.yml,False,autoscaling/v2,Deployment,False,,,,,,,1,3,Resource,cpu,Utilization,50,
fjah90,jet-api,devops/kubernetes/05-hpa.yaml,False,autoscaling/v2,Deployment,False,,,,,,,,,Resource,cpu,Utilization,80,
aws-samples,eks-cluster-upgrades-workshop,gitops/applications/deprecated-manifests/03-deprecated-hpa.yaml,False,autoscaling/v2beta2,Deployment,False,,,,,,,3,10,,,,,
rathihimanshu,eks2,hpadep.yaml,False,autoscaling/v2,Deployment,False,,,,,,,5,10,Resource,cpu,Utilization,50,
rohanvinaik,PoT_Experiments,deploy/kubernetes/pot-deployment.yaml,False,autoscaling/v2,Deployment,False,,,,,,,3,10,Resource,cpu,Utilization,70,
rohanvinaik,PoT_Experiments,deploy/kubernetes/pot-deployment.yaml,False,autoscaling/v2,Deployment,False,,,,,,,3,10,Resource,memory,Utilization,80,
rohanvinaik,PoT_Experiments,deploy/kubernetes/pot-deployment.yaml,False,autoscaling/v2,Deployment,False,,,,,,,2,20,Resource,cpu,Utilization,80,
rohanvinaik,PoT_Experiments,deploy/kubernetes/pot-deployment.yaml,False,autoscaling/v2,Deployment,False,,,,,,,2,20,Resource,memory,Utilization,85,
sandro-lopes,catalog-traffic-engine,k8s/consolidation-worker-hpa.yaml,False,autoscaling/v2,Deployment,True,0.0,Max,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 120}, {""type"": ""Pods"", ""value"": 10, ""periodSeconds"": 120}]",600,,"[{""type"": ""Percent"", ""value"": 25, ""periodSeconds"": 120}]",10,100,Resource,cpu,Utilization,70,
